X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area
3.6,3.1,sep,fri,90.9,129.6,692.6,6.9,13.9,59.0,6.2,-0.1,11.1
3.7,6.3,apr,wed,92.0,99.0,745.3,9.6,19.9,47.0,2.7,0.1,1.7
4.3,5.2,apr,tue,91.9,78.5,724.3,9.2,21.2,31.9,2.8,-0.0,0.1
4.1,2.5,jan,sun,95.3,131.7,578.9,10.2,20.3,41.0,4.1,0.1,1.8
6.6,8.9,nov,fri,90.8,14.7,25.4,12.2,17.6,27.1,5.9,0.0,0.1
5.5,6.1,apr,mon,88.8,263.1,795.9,5.2,29.4,27.0,3.5,0.1,6.5
4.4,8.7,jun,tue,92.0,99.1,745.2,9.7,10.2,74.9,3.6,-0.1,0.0
4.8,8.6,feb,wed,90.1,39.6,86.5,6.1,13.4,39.8,5.5,0.2,0.8
7.8,3.2,jan,mon,94.6,222.3,698.5,13.9,20.5,41.8,2.8,-0.0,-0.0
5.8,4.6,oct,mon,94.7,222.4,698.6,14.0,27.5,27.2,4.9,-0.1,746.2
3.7,3.2,apr,wed,95.9,158.0,633.6,11.3,27.5,29.2,4.8,-0.0,43.2
5.3,4.1,jul,fri,87.6,76.9,694.8,5.0,22.2,46.0,4.0,-0.0,-0.0
4.7,8.2,oct,fri,94.9,108.3,647.1,17.1,20.1,40.0,4.1,0.1,0.0
5.5,7.2,aug,wed,91.4,145.4,608.1,10.8,10.2,73.9,2.0,0.0,-0.0
8.9,2.0,feb,sat,92.1,203.2,664.5,8.4,24.9,42.1,5.6,-0.0,2.6
8.1,6.9,aug,sun,92.2,98.8,745.4,9.5,12.8,64.0,3.6,0.2,1.7
3.4,5.5,jul,mon,90.0,96.9,624.3,9.0,18.4,41.9,6.7,0.1,0.1
6.9,7.1,jul,wed,91.2,132.1,811.9,12.5,16.0,38.1,5.4,-0.1,1.9
4.5,7.3,sep,tue,93.4,145.4,721.5,8.0,30.3,24.0,2.8,-0.0,-0.1
5.6,8.2,jan,tue,91.0,126.6,686.6,7.0,21.4,42.0,2.2,0.1,-0.1
4.7,3.1,jun,fri,95.0,130.3,587.2,14.0,33.1,24.9,4.0,-0.1,26.5
2.2,7.6,aug,thu,90.7,41.9,89.4,8.1,13.4,42.1,1.1,0.1,7.3
3.3,6.5,oct,tue,92.4,88.7,440.9,8.5,16.9,67.3,3.6,0.0,6.6
2.9,6.8,aug,fri,86.9,15.5,48.5,3.8,12.5,53.0,2.2,0.0,6.3
8.5,8.2,sep,tue,90.6,35.3,669.2,6.8,21.6,24.2,4.5,0.1,0.1
6.4,8.1,aug,sat,91.0,126.4,686.6,7.0,21.4,42.1,2.3,-0.1,0.0
8.5,6.0,nov,sun,92.0,111.3,654.0,9.8,20.4,35.1,4.0,-0.0,1.6
7.7,2.6,mar,wed,95.7,158.0,633.7,11.3,27.4,29.1,4.5,-0.0,43.4
3.9,8.4,dec,tue,92.3,102.4,751.5,8.3,19.6,35.1,1.8,0.0,0.1
4.6,7.7,nov,fri,94.9,108.3,647.3,17.1,18.8,50.9,4.4,0.0,-0.1
6.2,3.5,mar,sun,91.9,78.5,724.3,9.1,19.2,38.2,2.9,-0.1,-0.1
7.6,8.6,sep,fri,87.2,24.2,64.6,4.1,14.3,38.8,3.1,-0.1,-0.1
5.3,3.6,aug,wed,75.2,4.3,16.0,1.8,5.1,77.0,5.5,-0.1,2.2
3.5,4.3,dec,sat,94.6,160.0,567.2,16.8,18.0,47.9,2.5,-0.0,0.0
4.0,3.3,may,sun,90.4,93.2,298.2,7.5,19.1,38.8,5.5,0.0,3.5
5.7,6.0,nov,fri,94.6,131.6,607.1,22.8,19.2,55.1,3.8,0.0,0.3
4.1,5.2,feb,wed,84.2,4.5,46.7,2.4,5.4,68.0,1.8,-0.0,-0.1
7.6,6.9,dec,sat,92.9,75.3,466.6,7.8,19.6,36.0,3.2,-0.0,0.1
1.6,6.7,nov,tue,91.7,175.0,700.7,13.8,26.7,38.1,6.3,-0.0,0.9
3.1,7.1,nov,tue,89.9,41.7,682.6,8.6,11.3,60.1,5.3,-0.2,0.0
3.4,3.1,feb,sun,91.7,175.0,700.7,13.7,22.4,53.9,7.7,-0.1,2.9
6.2,4.3,apr,tue,91.1,129.4,692.4,6.9,18.4,40.1,2.5,-0.0,0.1
7.6,7.9,feb,sun,88.5,91.7,709.9,7.1,17.5,55.8,5.5,0.0,0.2
5.9,3.3,jan,sat,93.3,14.8,25.7,11.3,15.2,19.0,7.8,0.1,0.0
7.4,8.0,jan,thu,92.1,96.4,450.3,12.3,23.4,31.1,5.4,0.1,-0.0
6.8,3.8,oct,wed,91.5,145.2,608.1,10.6,7.9,86.1,2.1,0.1,-0.1
7.9,2.1,jun,sat,90.9,80.9,368.1,16.7,14.8,78.1,8.1,0.1,-0.1
3.4,8.1,mar,sun,92.1,102.1,751.4,8.5,21.4,31.9,2.3,0.2,0.1
3.2,5.0,jul,sun,91.7,104.2,475.0,9.1,24.5,30.0,2.0,-0.1,0.0
7.6,2.9,nov,mon,91.0,167.0,752.5,7.1,18.1,61.9,5.4,0.1,0.3
4.3,5.6,apr,tue,92.6,121.9,789.7,10.2,18.4,41.9,2.2,-0.1,1.1
4.5,4.7,apr,sun,92.8,133.4,699.4,9.3,19.4,18.8,1.4,0.1,31.6
2.0,6.2,nov,thu,94.7,212.0,680.9,9.5,27.9,27.1,2.1,0.2,-0.1
6.1,4.6,jun,mon,90.1,39.9,86.5,5.9,15.1,27.3,3.1,-0.0,31.8
3.2,6.7,jan,mon,91.4,30.9,74.3,7.3,18.2,29.1,3.1,0.1,-0.1
1.7,3.9,dec,tue,94.0,169.6,411.7,12.2,23.4,40.0,6.3,0.1,0.2
6.9,8.2,dec,tue,91.4,145.4,608.2,10.7,7.8,85.9,2.1,0.1,0.0
2.9,4.9,dec,sun,90.6,41.9,89.1,7.9,13.4,42.0,0.8,0.1,7.5
3.0,5.8,aug,tue,91.3,142.3,601.2,10.5,19.7,39.1,6.4,0.1,-0.1
2.4,4.1,nov,thu,90.2,99.5,631.3,6.2,21.3,33.1,3.0,0.2,-0.1
4.8,2.8,jul,thu,92.7,118.9,783.6,7.5,19.0,34.0,7.3,0.1,34.4
3.0,3.8,jun,mon,91.5,130.0,807.1,7.5,16.7,43.2,3.0,-0.0,5.9
1.6,7.8,jun,mon,92.1,102.2,751.7,8.4,21.2,32.0,2.1,0.1,0.1
7.4,7.1,aug,wed,90.4,93.4,298.1,7.6,18.9,39.1,5.4,0.0,3.4
6.2,4.4,feb,sat,63.5,70.8,665.3,0.7,22.6,38.1,3.8,0.1,11.1
6.5,6.8,apr,thu,92.0,203.4,664.4,8.1,24.8,42.0,5.4,-0.0,2.5
3.9,7.6,may,fri,90.7,43.8,686.8,6.6,17.8,27.0,3.9,0.0,0.1
7.3,4.5,feb,mon,89.6,84.1,714.3,5.8,17.1,53.0,5.5,0.0,0.4
2.2,7.6,sep,mon,91.6,33.3,77.5,9.0,8.3,96.8,4.1,0.3,-0.2
2.6,3.8,may,tue,86.4,13.0,43.0,5.3,15.8,43.0,3.2,-0.1,-0.2
7.8,3.6,jan,sun,90.2,18.4,41.1,7.5,11.2,40.9,5.4,0.2,5.6
1.8,2.6,jul,tue,90.1,82.8,735.7,6.2,18.1,44.9,2.2,0.0,5.2
8.5,2.6,oct,sat,84.6,26.5,351.9,2.0,5.1,60.9,4.7,-0.1,5.2
5.7,6.6,jun,sun,90.1,68.7,355.3,7.1,24.8,29.0,2.2,-0.1,1.4
2.9,8.4,nov,sat,92.5,121.1,674.4,8.7,17.6,56.0,1.7,-0.0,2.1
7.3,3.5,jun,fri,91.6,104.1,474.9,9.0,24.3,29.8,1.7,-0.1,0.0
8.6,6.7,oct,sun,93.8,231.1,715.1,8.5,21.9,42.1,2.3,-0.0,174.8
3.4,6.5,mar,wed,92.3,105.8,758.0,9.8,24.7,27.0,2.1,-0.0,0.2
2.1,8.8,jun,tue,94.9,227.1,706.9,11.9,23.5,34.1,3.0,0.2,28.7
7.6,2.5,feb,sat,86.7,15.4,48.5,3.9,12.5,52.9,2.1,0.1,6.4
8.9,8.3,nov,mon,89.7,84.1,714.4,5.7,19.0,52.2,2.2,0.1,0.2
2.7,4.9,may,mon,94.2,85.1,692.4,16.1,17.6,37.1,3.6,-0.0,-0.0
2.9,5.9,aug,thu,92.7,133.1,699.6,9.2,19.4,19.2,1.4,-0.0,31.6
6.9,2.1,dec,sat,91.4,142.5,601.6,10.7,20.1,38.9,5.5,0.1,2.7
3.2,7.6,oct,thu,92.1,152.5,658.1,14.4,20.1,58.0,4.4,0.1,9.2
3.5,2.8,nov,tue,90.0,18.7,41.2,7.2,11.2,41.0,5.4,-0.1,5.6
3.1,4.3,dec,tue,92.3,152.6,658.2,14.4,21.1,31.9,3.2,0.1,0.0
4.7,2.1,sep,tue,86.3,27.3,97.0,5.2,9.1,44.1,4.6,0.1,0.2
8.5,4.2,sep,sat,96.0,181.0,671.2,14.3,20.9,68.9,5.0,0.4,0.2
1.1,2.9,mar,fri,90.0,39.5,86.8,6.2,13.2,40.0,5.5,0.0,1.0
6.7,5.1,feb,sun,94.6,222.4,698.6,14.0,26.1,34.1,5.8,-0.1,-0.0
8.4,2.9,feb,sat,89.6,90.0,704.4,4.9,17.9,67.0,2.3,-0.1,2.2
4.4,4.5,aug,fri,92.4,105.9,758.1,9.9,24.7,27.0,2.1,-0.1,0.1
4.4,2.4,feb,sun,90.9,126.4,686.5,6.7,21.3,42.0,2.1,-0.0,0.1
6.9,2.3,oct,wed,87.1,24.0,64.7,4.0,14.0,39.0,3.2,-0.0,-0.2
2.2,2.6,oct,sun,93.8,231.0,715.1,8.4,23.8,52.9,3.9,-0.1,6.3
1.1,4.2,jan,sat,91.6,112.5,572.9,8.8,21.3,42.1,3.1,-0.1,4.2
7.0,8.5,feb,wed,90.1,82.9,735.6,6.3,15.3,56.9,4.7,0.1,37.9
1.1,5.3,sep,thu,94.2,117.2,581.1,10.9,21.4,44.1,2.8,-0.3,0.7
5.9,4.9,nov,mon,84.4,73.5,671.9,3.3,24.2,35.9,3.2,-0.1,105.5
1.4,7.1,aug,sun,91.5,108.5,763.9,6.1,9.7,86.1,1.9,0.0,-0.0
4.1,2.6,feb,mon,90.2,289.9,855.4,7.3,19.9,44.0,3.0,0.2,7.9
1.2,2.8,oct,tue,90.1,110.9,537.3,6.2,19.5,42.9,5.8,-0.1,-0.0
3.7,3.3,nov,sat,92.3,152.6,658.3,14.3,21.9,56.0,3.1,0.0,0.5
2.8,6.9,may,tue,90.9,103.2,639.1,5.8,23.6,22.0,2.6,-0.0,0.1
8.6,3.7,sep,thu,95.5,99.9,513.3,13.2,23.1,31.0,4.6,-0.0,0.7
3.2,4.5,jan,fri,91.3,142.4,601.4,10.6,19.4,38.8,6.2,0.0,-0.2
4.6,8.4,feb,thu,84.4,27.3,353.6,6.9,4.8,57.0,8.4,0.3,9.0
3.4,4.0,jul,sun,84.5,26.5,352.0,1.9,5.1,61.0,4.8,-0.1,5.5
3.2,3.9,mar,sat,75.1,4.6,16.1,1.9,5.3,77.0,5.5,-0.0,2.0
8.0,6.2,oct,thu,90.9,129.4,692.7,7.0,20.6,36.9,2.2,0.1,17.1
1.5,2.3,sep,fri,93.2,180.2,430.8,11.0,22.1,47.9,1.3,0.0,0.0
6.2,2.3,may,fri,90.7,43.7,687.0,6.5,17.6,27.0,4.1,0.1,0.0
3.4,5.1,jul,sat,91.5,104.2,475.0,9.0,22.1,49.0,2.7,0.1,-0.1
5.2,3.2,mar,fri,84.4,73.5,671.9,3.3,17.8,44.9,3.1,-0.0,-0.0
5.2,2.2,oct,wed,85.0,27.6,353.4,3.3,4.1,51.0,3.7,-0.2,-0.1
6.9,8.6,aug,fri,88.7,147.4,614.6,8.9,14.5,66.0,5.3,0.0,5.3
2.2,4.5,sep,mon,83.9,8.0,30.2,2.7,12.8,48.0,1.8,0.2,-0.0
4.2,5.7,feb,fri,91.3,48.4,97.9,12.5,11.7,32.9,4.0,-0.1,8.5
5.6,7.7,feb,wed,88.8,147.5,614.7,9.0,17.3,43.0,4.6,0.1,-0.2
5.4,8.6,feb,fri,92.0,203.1,664.4,8.2,19.3,70.0,2.0,0.1,0.1
3.9,6.3,jan,tue,96.3,175.3,661.8,16.8,32.5,26.0,2.9,0.1,2.8
8.1,6.1,may,wed,95.0,130.3,587.1,14.0,30.8,26.9,5.5,0.1,0.1
5.0,7.1,mar,mon,88.0,25.8,67.7,3.9,15.5,26.9,6.5,0.0,-0.1
2.9,5.4,jul,sun,68.8,2.4,15.3,0.7,17.4,24.1,5.3,-0.0,0.1
4.1,2.3,feb,tue,92.1,102.3,751.4,8.3,21.4,32.0,2.1,0.1,0.1
4.1,5.7,sep,mon,87.1,291.3,860.6,4.0,17.0,67.1,4.9,-0.1,3.9
6.8,6.8,feb,thu,50.6,46.0,706.5,0.4,12.3,77.9,6.2,0.1,-0.1
6.8,4.4,oct,tue,84.3,73.4,671.8,3.2,24.2,28.0,3.7,0.0,1.0
5.8,6.2,mar,wed,91.7,111.6,770.3,6.6,15.5,51.0,2.2,0.2,0.0
8.9,5.8,nov,fri,96.0,164.2,643.1,14.1,30.9,30.1,4.9,-0.3,8.7
4.2,5.7,sep,sun,94.2,96.1,199.9,56.1,21.0,44.2,4.4,0.0,0.2
1.1,3.6,apr,sat,82.2,3.7,9.3,3.0,5.3,78.1,3.2,-0.0,-0.1
2.7,4.8,dec,wed,93.2,141.3,713.9,13.8,18.6,49.0,3.4,-0.1,35.7
5.0,6.9,aug,wed,92.9,133.4,699.7,9.2,26.4,21.2,4.6,-0.0,-0.0
8.5,3.4,may,sun,87.5,52.2,104.0,5.0,8.3,72.1,3.2,0.1,0.0
2.1,3.3,aug,wed,93.0,118.8,783.3,7.4,16.8,28.1,3.9,0.1,7.3
2.3,7.8,dec,fri,88.0,17.0,43.5,3.8,15.1,51.2,2.7,-0.1,0.1
8.4,7.4,dec,sat,84.9,32.9,664.4,3.1,16.7,46.9,4.9,-0.0,0.1
3.6,6.4,jul,sat,89.4,266.1,803.2,5.6,17.5,54.1,3.0,-0.2,-0.0
1.8,5.5,sep,wed,87.8,24.9,41.7,3.8,10.8,63.9,3.1,0.0,3.2
7.3,3.5,may,tue,85.5,25.4,349.4,2.5,4.4,20.9,8.7,-0.1,17.8
4.6,4.6,apr,fri,91.2,94.4,744.5,8.4,22.3,48.1,4.0,0.0,0.7
8.0,7.5,jun,mon,93.9,121.7,350.3,18.0,22.8,40.0,9.5,-0.1,3.2
3.4,4.6,dec,tue,92.4,117.9,667.9,12.2,19.0,34.0,5.9,-0.1,-0.2
5.2,6.1,apr,tue,81.6,56.6,665.6,1.9,21.8,71.2,5.9,0.1,54.3
2.6,2.7,jun,sun,75.0,4.4,16.0,1.9,4.5,82.1,6.2,-0.1,5.3
1.2,4.0,may,wed,88.1,55.2,732.2,11.6,15.1,64.0,3.1,0.0,0.7
6.7,3.5,may,sat,95.2,217.7,690.1,17.9,28.2,29.1,2.0,0.0,5.9
1.5,2.9,apr,tue,90.6,194.1,642.9,6.7,16.2,63.0,2.8,-0.0,16.4
4.3,8.7,jan,sat,91.7,48.5,696.1,11.0,16.8,45.0,4.3,-0.0,6.9
8.4,7.8,mar,fri,92.9,133.3,699.7,9.0,24.4,25.0,4.0,0.0,9.3
3.2,5.7,jul,sat,93.7,231.2,715.0,8.3,18.9,63.9,5.0,0.1,-0.0
3.1,5.2,mar,tue,92.9,137.0,706.4,9.1,27.6,23.9,2.2,0.2,-0.2
8.5,3.3,mar,sat,92.0,81.7,480.7,11.8,16.5,43.1,4.1,0.0,71.4
6.8,4.0,dec,sun,95.0,141.2,605.9,17.6,19.3,70.9,7.6,-0.2,46.7
6.1,4.4,jul,fri,90.8,126.3,686.5,7.0,19.4,48.0,1.3,-0.0,0.1
7.1,6.0,jul,fri,91.6,48.4,696.1,11.2,16.7,45.1,4.5,-0.1,7.0
3.2,4.7,mar,wed,93.8,231.1,715.0,8.4,26.9,31.1,3.8,0.0,4.9
4.6,4.3,apr,sat,90.4,290.0,855.4,7.5,10.4,78.0,4.0,0.1,18.2
5.4,3.2,may,thu,79.5,60.7,366.6,1.6,23.3,36.8,3.3,-0.0,0.1
7.9,8.8,oct,mon,95.0,130.4,587.1,14.0,31.3,27.0,5.4,-0.1,0.0
4.5,8.1,jul,mon,91.8,170.8,692.3,13.9,23.9,40.0,1.8,0.0,1.3
5.6,6.7,may,fri,90.4,289.8,855.3,7.4,16.2,58.0,3.6,-0.0,0.1
3.2,4.8,may,mon,91.9,111.1,653.9,9.7,16.6,46.9,0.7,0.0,-0.1
2.3,6.0,apr,sun,94.5,85.1,692.5,15.9,26.0,23.9,4.0,0.0,-0.2
3.0,7.3,feb,wed,91.0,91.3,738.1,7.2,19.3,46.0,2.0,0.1,0.2
1.4,3.2,apr,mon,89.2,253.8,768.4,9.9,14.2,73.0,2.5,-0.0,-0.1
2.2,5.0,jan,wed,93.5,139.2,594.1,20.4,17.5,52.0,5.8,-0.1,0.1
5.7,2.0,jan,sun,87.0,15.6,48.1,3.9,12.4,53.0,2.3,-0.2,6.5
6.4,5.5,feb,mon,85.7,90.5,609.6,6.6,17.5,49.8,3.9,0.1,2.7
7.7,8.0,sep,thu,93.0,75.1,466.5,7.6,19.6,36.0,3.2,0.1,0.1
7.2,4.2,jan,sat,84.6,26.8,352.6,4.1,2.3,59.0,5.0,-0.0,9.2
1.6,6.7,apr,tue,89.7,84.1,714.3,5.7,23.9,35.0,3.6,0.1,5.1
7.3,6.4,apr,fri,85.4,25.5,349.8,2.6,4.5,21.0,8.6,-0.1,17.7
7.5,6.8,apr,sun,92.3,88.9,441.0,8.4,17.0,67.0,3.7,0.1,6.7
3.4,3.6,apr,tue,92.1,111.3,654.1,9.5,20.5,42.1,4.9,0.1,0.1
3.6,2.4,sep,thu,92.2,177.9,605.3,9.6,23.2,40.0,4.1,0.1,6.4
8.2,2.1,dec,thu,90.3,99.5,631.2,6.4,21.5,33.9,2.1,-0.0,0.0
7.2,5.0,oct,mon,94.3,85.1,692.3,15.9,17.6,37.1,3.7,-0.2,0.1
4.5,3.9,jul,mon,91.1,126.6,686.6,7.2,19.4,48.1,1.3,-0.1,-0.2
7.2,3.5,mar,fri,91.4,20.4,43.3,8.4,13.3,27.0,3.5,0.1,6.6
8.4,7.0,jul,thu,93.4,49.5,297.7,13.9,27.9,34.0,4.4,-0.1,8.3
3.6,6.0,nov,thu,91.0,129.6,692.4,7.0,21.5,32.9,2.3,-0.1,11.3
5.8,7.3,aug,wed,79.7,3.6,15.3,1.7,4.6,59.0,0.7,-0.0,6.7
2.2,3.7,jun,thu,90.9,18.9,30.6,7.8,8.6,50.9,5.7,0.0,0.0
4.9,2.0,jun,mon,81.5,9.2,55.2,2.6,5.9,54.0,5.9,0.1,4.6
3.3,7.5,apr,fri,90.3,99.6,631.3,6.4,21.4,34.1,2.2,-0.2,0.1
4.5,5.6,aug,thu,90.2,107.9,529.7,12.4,14.6,66.1,2.6,0.0,-0.0
7.8,7.8,nov,sun,91.6,273.8,818.9,7.8,21.3,43.9,4.4,-0.0,12.1
1.1,8.1,jul,thu,91.5,145.5,608.1,10.7,7.9,86.0,2.2,-0.1,0.0
6.3,2.0,aug,sun,87.6,52.3,103.8,5.1,11.1,46.0,5.9,-0.1,27.2
5.3,7.0,jun,thu,93.5,139.3,594.1,20.3,23.8,31.9,5.9,0.1,-0.1
4.5,4.2,feb,wed,91.5,181.2,613.0,7.6,19.4,61.2,4.9,-0.1,0.0
3.1,8.2,may,wed,91.6,248.4,753.8,6.3,16.6,59.0,2.7,-0.1,-0.1
8.5,5.6,may,wed,93.7,231.2,715.2,8.4,18.7,63.9,4.8,0.0,-0.0
2.3,8.1,sep,thu,93.0,137.0,706.5,9.3,21.5,15.0,1.0,0.1,10.9
4.0,5.0,sep,sun,91.5,142.3,601.5,10.4,18.2,42.7,4.8,0.0,-0.1
5.0,2.4,nov,sat,92.0,207.0,672.5,8.2,26.8,35.1,1.1,0.0,0.6
2.0,4.3,oct,tue,93.7,231.2,714.9,8.4,21.9,42.1,2.3,0.1,174.7
8.5,8.0,jan,sat,92.4,121.1,674.4,8.8,24.2,29.0,4.6,-0.0,0.2
7.1,2.2,apr,wed,90.6,43.6,686.8,6.6,17.8,27.0,3.9,0.1,-0.1
2.4,3.6,nov,wed,91.8,191.4,635.9,7.7,20.1,50.1,4.0,-0.1,82.9
2.2,8.0,may,tue,91.7,111.5,770.3,6.7,15.8,52.9,2.2,-0.0,3.0
6.5,5.0,oct,tue,88.0,25.7,67.7,3.7,15.0,37.8,2.9,0.1,0.0
7.4,6.0,mar,thu,94.9,222.3,698.5,13.9,20.4,42.1,2.7,-0.0,0.0
4.8,5.2,oct,thu,93.5,149.3,728.7,8.1,27.7,27.0,3.1,-0.1,95.2
5.8,2.4,mar,wed,90.7,43.8,686.9,6.7,17.9,26.9,4.0,-0.1,0.0
4.4,4.2,feb,sat,90.8,126.5,686.6,7.0,14.6,70.1,3.6,0.1,0.0
2.6,2.2,nov,sun,90.0,80.7,730.2,6.2,18.1,61.9,4.7,-0.0,-0.0
5.6,6.3,sep,sun,91.0,103.2,638.7,5.8,23.4,22.0,2.8,0.0,-0.1
2.6,3.7,jan,mon,92.5,121.9,789.7,10.3,18.3,42.0,2.1,0.0,0.9
7.6,5.6,mar,sat,95.1,131.8,578.9,10.5,27.4,22.0,4.1,0.1,0.8
2.5,5.5,may,thu,91.0,132.3,812.1,12.5,16.5,27.0,3.4,-0.1,-0.0
2.1,2.6,may,sat,91.1,103.3,638.8,5.7,23.0,31.0,3.2,0.1,-0.1
6.9,8.0,sep,mon,92.2,81.6,480.7,11.9,20.1,34.0,4.5,-0.0,58.3
6.6,6.0,may,mon,92.4,124.1,680.8,8.4,24.0,32.0,6.7,-0.0,5.3
7.8,7.7,sep,sat,96.2,181.2,671.2,14.3,21.7,65.2,5.1,0.9,0.3
8.1,8.1,mar,tue,93.6,145.5,721.5,8.1,29.5,27.0,2.8,0.0,1.4
7.1,5.8,jul,fri,90.6,269.8,811.3,5.7,22.0,45.2,3.5,0.0,-0.1
6.2,8.9,jul,sun,91.4,142.5,601.7,10.6,11.6,87.0,4.5,-0.1,0.1
6.0,2.4,mar,wed,91.8,133.5,520.3,8.1,14.3,58.0,3.9,-0.0,0.1
5.5,2.5,may,wed,92.5,121.8,789.6,10.2,17.2,45.0,3.9,-0.2,3.8
4.7,7.9,may,mon,91.6,33.2,77.7,9.0,18.7,18.1,4.5,-0.1,0.3
2.0,4.1,dec,fri,91.5,238.2,730.7,7.6,17.7,65.0,3.9,0.0,0.1
1.8,2.1,mar,sat,91.2,48.1,97.8,12.5,14.7,26.1,9.5,0.1,2.5
1.4,7.2,jan,sat,85.8,48.3,313.5,3.8,18.1,42.0,2.6,0.1,0.5
6.1,5.4,sep,tue,92.9,133.2,699.7,9.2,26.4,21.2,4.5,-0.0,88.6
3.6,5.4,feb,thu,92.4,121.2,674.4,8.5,25.0,27.0,4.2,-0.0,1090.7
5.2,5.3,feb,tue,93.1,157.3,666.7,13.5,22.3,37.0,3.5,-0.0,0.4
3.0,2.5,may,mon,90.9,84.7,376.6,5.4,23.8,51.1,1.8,0.0,0.0
4.8,3.1,jul,wed,95.2,217.7,690.1,18.1,30.8,18.9,4.6,-0.1,-0.0
5.1,5.3,feb,mon,91.3,94.1,232.0,7.2,19.3,37.9,4.2,0.1,0.1
6.0,8.4,mar,wed,94.6,84.9,692.3,16.1,17.9,36.9,3.7,-0.0,-0.0
6.8,6.7,jun,mon,91.7,112.6,573.0,8.8,21.4,42.2,3.0,0.1,4.1
3.6,5.8,jan,sat,93.4,141.2,713.9,14.0,18.6,49.2,3.6,-0.1,36.0
8.4,9.0,jul,tue,86.4,13.1,42.9,5.1,15.5,43.0,3.2,0.1,0.2
8.3,8.6,oct,tue,89.4,51.2,102.2,9.5,5.6,59.0,6.4,-0.1,0.2
6.2,2.1,jun,mon,91.0,14.6,25.7,12.1,17.6,27.1,5.8,0.1,-0.1
8.1,3.8,oct,fri,93.5,145.5,721.4,8.0,28.6,27.0,1.9,0.1,1.6
1.9,3.2,jul,wed,94.5,84.9,692.3,16.0,19.7,50.2,5.4,-0.1,0.1
6.2,3.5,nov,mon,90.1,39.8,86.7,6.2,16.2,29.1,3.2,0.0,1.8
2.6,2.8,jan,tue,85.9,19.5,57.4,2.7,12.7,51.9,6.4,0.1,-0.0
5.2,3.1,jul,fri,68.3,21.6,87.1,0.7,15.4,39.9,2.7,0.0,0.2
8.4,6.1,sep,wed,92.1,99.1,745.3,9.6,20.6,35.1,5.0,-0.1,1.1
6.1,5.3,dec,mon,90.6,35.3,669.2,6.6,17.9,33.1,1.0,-0.3,0.1
6.7,3.0,may,tue,90.9,129.5,692.5,7.1,18.8,43.1,2.7,0.0,103.4
8.4,2.1,jul,thu,91.1,94.4,744.3,8.5,16.8,46.9,5.0,-0.0,12.7
3.1,6.3,sep,sat,93.1,157.4,666.6,13.6,26.7,25.0,2.9,-0.0,0.6
3.0,3.3,may,sat,90.3,99.5,631.1,6.3,21.4,33.0,3.1,0.1,0.1
1.8,2.3,jan,thu,84.6,26.5,351.9,1.9,5.0,60.9,4.9,0.1,5.3
2.7,4.7,may,mon,88.9,147.4,614.5,9.0,14.1,65.9,5.4,-0.2,5.3
7.4,4.4,apr,mon,91.7,100.2,466.5,6.2,22.9,39.9,1.4,-0.1,2.7
4.4,6.8,sep,mon,90.2,97.1,624.3,9.0,14.1,53.2,1.9,-0.1,3.5
3.8,7.6,jan,sun,92.4,124.1,680.9,8.3,22.5,42.0,5.4,-0.0,-0.1
7.2,3.5,jun,tue,91.5,48.4,696.1,11.1,16.1,44.1,4.0,-0.1,49.5
2.0,2.6,apr,sat,90.4,80.9,368.5,16.7,14.7,78.0,8.0,0.0,0.1
4.9,8.8,may,mon,92.0,206.8,672.6,8.0,27.8,33.0,2.3,-0.0,2.4
1.5,2.7,may,thu,94.9,108.2,647.1,17.0,18.6,50.9,4.4,0.1,0.2
2.3,4.5,mar,mon,91.1,103.3,638.9,5.9,23.0,31.1,3.1,0.1,0.1
3.5,3.1,apr,fri,84.7,26.7,352.6,4.0,2.3,59.1,4.9,-0.1,9.2
2.0,7.5,jan,sat,84.7,9.6,58.2,4.2,7.6,71.0,6.2,0.0,10.1
3.2,2.4,mar,mon,92.2,207.0,672.8,8.2,27.8,33.1,2.4,-0.1,2.4
4.1,4.5,jan,fri,91.3,30.8,74.3,7.5,18.3,28.8,3.1,0.1,0.0
8.6,5.5,jan,fri,91.6,112.3,572.9,8.9,11.4,84.2,7.5,0.0,3.3
8.2,3.4,may,tue,92.0,111.0,654.2,9.6,20.5,34.9,4.0,0.0,1.6
1.5,7.3,nov,sun,94.1,167.5,684.6,13.0,21.7,53.1,3.1,-0.1,6.8
5.8,2.8,jan,tue,90.2,18.5,41.1,7.3,11.2,40.9,5.2,-0.0,5.6
2.9,6.4,may,fri,90.1,37.6,83.6,7.3,12.3,53.9,3.7,0.0,11.9
4.0,3.5,dec,fri,93.3,145.4,721.4,8.1,29.4,27.0,2.8,0.3,1.4
3.6,3.1,mar,mon,63.4,70.8,665.4,0.8,17.1,72.0,6.6,0.1,0.0
4.0,4.6,may,mon,90.3,89.5,290.9,6.3,14.2,46.1,1.8,0.0,0.8
4.8,6.4,mar,sun,96.2,181.2,671.1,14.2,32.3,27.1,2.3,0.1,14.8
8.2,5.6,apr,sat,91.9,175.1,700.8,13.9,22.5,54.1,7.6,0.0,3.0
6.7,8.1,nov,sat,53.5,70.9,233.9,0.3,10.6,90.0,2.8,0.0,0.2
7.2,9.0,apr,sun,92.6,122.2,789.6,10.3,17.3,45.2,3.9,-0.0,3.8
